type,id,side,price,qty,ts
MARKET,77358,SELL,0,24,81396
CANCEL,3828,BUY,0,0,81397
LIMIT,77359,BUY,998452,88,81398
LIMIT,77360,BUY,999781,84,81399
LIMIT,77361,BUY,1000349,78,81400
LIMIT,77362,BUY,1001789,56,81401
MARKET,77363,BUY,0,3,81402
LIMIT,77364,SELL,1000995,44,81403
LIMIT,77365,BUY,1001446,68,81404
LIMIT,77366,BUY,999186,24,81405
MARKET,77367,SELL,0,29,81406
MARKET,77368,SELL,0,6,81407
LIMIT,77369,BUY,998881,95,81408
LIMIT,77370,BUY,999906,65,81409
LIMIT,77371,SELL,1000059,57,81410
LIMIT,77372,SELL,1001150,69,81411
LIMIT,77373,SELL,1001041,99,81412
LIMIT,77374,BUY,1000097,98,81413
LIMIT,77375,BUY,1000538,12,81414
LIMIT,77376,SELL,1001193,36,81415
LIMIT,77377,SELL,1000879,67,81416
LIMIT,77378,SELL,998714,31,81417
LIMIT,77379,SELL,999189,10,81418
LIMIT,77380,BUY,998160,82,81419
MARKET,77381,BUY,0,47,81420
LIMIT,77382,SELL,998386,85,81421
LIMIT,77383,BUY,1000855,70,81422
LIMIT,77384,BUY,1000632,6,81423
LIMIT,77385,SELL,1001931,69,81424
LIMIT,77386,SELL,1000773,67,81425
LIMIT,77387,BUY,998028,34,81426
LIMIT,77388,BUY,1000749,58,81427
LIMIT,77389,BUY,999780,86,81428
LIMIT,77390,BUY,998734,64,81429
LIMIT,77391,SELL,1000188,49,81430
MARKET,77392,SELL,0,16,81431
CANCEL,38461,BUY,0,0,81432
LIMIT,77393,SELL,999811,52,81433
LIMIT,77394,SELL,999106,47,81434
LIMIT,77395,BUY,998250,14,81435
LIMIT,77396,SELL,1001977,7,81436
LIMIT,77397,SELL,998970,95,81437
LIMIT,77398,SELL,1001195,30,81438
LIMIT,77399,BUY,999812,76,81439
LIMIT,77400,BUY,998209,39,81440
CANCEL,66900,BUY,0,0,81441
CANCEL,77042,BUY,0,0,81442
LIMIT,77401,BUY,1001176,75,81443
LIMIT,77402,BUY,1000589,71,81444
LIMIT,77403,BUY,1001220,59,81445
LIMIT,77404,SELL,1000922,73,81446
LIMIT,77405,BUY,1000444,35,81447
LIMIT,77406,SELL,1001458,54,81448
LIMIT,77407,BUY,999491,84,81449
LIMIT,77408,SELL,998461,22,81450
LIMIT,77409,BUY,1000047,9,81451
MARKET,77410,SELL,0,19,81452
LIMIT,77411,SELL,1001061,94,81453
LIMIT,77412,BUY,1001719,66,81454
LIMIT,77413,BUY,1000755,68,81455
LIMIT,77414,BUY,1001324,71,81456
LIMIT,77415,SELL,998120,76,81457
LIMIT,77416,SELL,1000222,82,81458
LIMIT,77417,SELL,998950,74,81459
LIMIT,77418,SELL,998645,1,81460
LIMIT,77419,SELL,1000823,22,81461
MARKET,77420,SELL,0,11,81462
LIMIT,77421,BUY,998874,94,81463
LIMIT,77422,BUY,1000526,51,81464
LIMIT,77423,SELL,998570,10,81465
MARKET,77424,BUY,0,29,81466
LIMIT,77425,BUY,999489,83,81467
LIMIT,77426,BUY,1001378,38,81468
MARKET,77427,SELL,0,23,81469
LIMIT,77428,SELL,1001305,85,81470
LIMIT,77429,SELL,1001585,17,81471
LIMIT,77430,BUY,998944,21,81472
CANCEL,15097,BUY,0,0,81473
LIMIT,77431,SELL,999562,79,81474
LIMIT,77432,SELL,999374,1,81475
LIMIT,77433,SELL,998740,74,81476
LIMIT,77434,SELL,999186,28,81477
LIMIT,77435,BUY,999593,66,81478
LIMIT,77436,SELL,1000262,67,81479
LIMIT,77437,SELL,998046,61,81480
LIMIT,77438,BUY,998901,6,81481
LIMIT,77439,BUY,1001400,63,81482
LIMIT,77440,BUY,1001025,5,81483
LIMIT,77441,BUY,1001972,24,81484
LIMIT,77442,BUY,998623,64,81485
LIMIT,77443,SELL,999629,98,81486
LIMIT,77444,BUY,1000394,38,81487
LIMIT,77445,BUY,998394,53,81488
MARKET,77446,BUY,0,43,81489
LIMIT,77447,BUY,1000059,55,81490
LIMIT,77448,BUY,999680,49,81491
LIMIT,77449,SELL,998566,4,81492
LIMIT,77450,SELL,999062,92,81493
LIMIT,77451,BUY,1001082,92,81494
LIMIT,77452,SELL,999445,75,81495
MARKET,77453,BUY,0,24,81496
LIMIT,77454,SELL,1000118,66,81497
LIMIT,77455,BUY,1000123,87,81498
LIMIT,77456,SELL,1001492,94,81499
CANCEL,76317,BUY,0,0,81500
LIMIT,77457,SELL,1000947,27,81501
LIMIT,77458,SELL,1001797,96,81502
LIMIT,77459,BUY,1000666,92,81503
LIMIT,77460,SELL,1001052,11,81504
MARKET,77461,BUY,0,3,81505
LIMIT,77462,SELL,1001490,68,81506
LIMIT,77463,BUY,1001884,86,81507
LIMIT,77464,SELL,998466,45,81508
LIMIT,77465,SELL,1000098,60,81509
LIMIT,77466,BUY,1000299,38,81510
LIMIT,77467,BUY,998090,74,81511
LIMIT,77468,SELL,999996,4,81512
MARKET,77469,SELL,0,43,81513
LIMIT,77470,SELL,1000633,33,81514
LIMIT,77471,SELL,998462,36,81515
LIMIT,77472,SELL,999362,19,81516
LIMIT,77473,SELL,999611,88,81517
LIMIT,77474,BUY,1000020,9,81518
LIMIT,77475,BUY,999570,16,81519
LIMIT,77476,BUY,999386,22,81520
LIMIT,77477,SELL,1000995,91,81521
LIMIT,77478,BUY,998074,84,81522
LIMIT,77479,SELL,998281,89,81523
LIMIT,77480,SELL,999361,35,81524
LIMIT,77481,BUY,1001318,2,81525
LIMIT,77482,SELL,1001712,90,81526
LIMIT,77483,SELL,1000512,88,81527
LIMIT,77484,BUY,998498,3,81528
LIMIT,77485,BUY,998341,1,81529
LIMIT,77486,BUY,1001251,73,81530
MARKET,77487,SELL,0,34,81531
LIMIT,77488,BUY,1000867,22,81532
LIMIT,77489,BUY,1000690,44,81533
LIMIT,77490,SELL,999540,25,81534
LIMIT,77491,SELL,998167,82,81535
MARKET,77492,SELL,0,49,81536
LIMIT,77493,BUY,1001640,18,81537
LIMIT,77494,SELL,998185,47,81538
MARKET,77495,BUY,0,33,81539
LIMIT,77496,BUY,998675,38,81540
LIMIT,77497,SELL,1000623,92,81541
LIMIT,77498,BUY,998404,100,81542
LIMIT,77499,SELL,1000254,33,81543
LIMIT,77500,BUY,1000638,65,81544
LIMIT,77501,BUY,998827,93,81545
MARKET,77502,BUY,0,50,81546
LIMIT,77503,BUY,999051,62,81547
LIMIT,77504,SELL,1000586,92,81548
LIMIT,77505,BUY,998945,44,81549
LIMIT,77506,BUY,1001695,30,81550
LIMIT,77507,SELL,1001460,16,81551
LIMIT,77508,BUY,998597,68,81552
LIMIT,77509,BUY,998683,24,81553
MARKET,77510,SELL,0,50,81554
LIMIT,77511,BUY,1001398,33,81555
LIMIT,77512,BUY,1000145,45,81556
MARKET,77513,SELL,0,48,81557
LIMIT,77514,SELL,999628,21,81558
LIMIT,77515,BUY,999951,74,81559
MARKET,77516,BUY,0,40,81560
LIMIT,77517,SELL,1000172,38,81561
LIMIT,77518,BUY,1001992,29,81562
LIMIT,77519,SELL,999614,18,81563
LIMIT,77520,BUY,1000769,62,81564
LIMIT,77521,SELL,999378,74,81565
LIMIT,77522,SELL,998768,69,81566
LIMIT,77523,BUY,998458,95,81567
LIMIT,77524,SELL,999958,67,81568
LIMIT,77525,BUY,1001920,71,81569
LIMIT,77526,BUY,999798,5,81570
LIMIT,77527,BUY,999106,30,81571
LIMIT,77528,SELL,1000387,2,81572
LIMIT,77529,SELL,1000675,81,81573
MARKET,77530,SELL,0,24,81574
LIMIT,77531,BUY,999725,82,81575
LIMIT,77532,BUY,998857,2,81576
LIMIT,77533,BUY,1001269,45,81577
LIMIT,77534,BUY,999167,44,81578
LIMIT,77535,BUY,999003,87,81579
LIMIT,77536,SELL,998160,22,81580
LIMIT,77537,SELL,1000178,63,81581
LIMIT,77538,BUY,999895,96,81582
CANCEL,6229,BUY,0,0,81583
LIMIT,77539,BUY,1001306,71,81584
LIMIT,77540,SELL,998093,22,81585
LIMIT,77541,SELL,999996,1,81586
LIMIT,77542,SELL,1001618,55,81587
LIMIT,77543,BUY,999050,49,81588
LIMIT,77544,SELL,1000415,47,81589
LIMIT,77545,SELL,1000607,47,81590
MARKET,77546,SELL,0,21,81591
LIMIT,77547,SELL,1000203,12,81592
LIMIT,77548,SELL,999687,55,81593
LIMIT,77549,BUY,999964,64,81594
LIMIT,77550,BUY,1000807,86,81595
LIMIT,77551,SELL,1001002,69,81596
LIMIT,77552,BUY,998675,65,81597
LIMIT,77553,BUY,1000295,9,81598
LIMIT,77554,SELL,1000502,10,81599
LIMIT,77555,BUY,999938,95,81600
LIMIT,77556,BUY,999149,26,81601
LIMIT,77557,BUY,1001049,34,81602
LIMIT,77558,SELL,998676,60,81603
MARKET,77559,SELL,0,27,81604
LIMIT,77560,BUY,1001095,2,81605
LIMIT,77561,BUY,999866,69,81606
LIMIT,77562,BUY,1000470,20,81607
LIMIT,77563,BUY,999600,81,81608
LIMIT,77564,SELL,999001,50,81609
LIMIT,77565,BUY,1000174,31,81610
LIMIT,77566,SELL,1000675,60,81611
LIMIT,77567,BUY,999244,93,81612
LIMIT,77568,SELL,998935,94,81613
LIMIT,77569,BUY,998539,84,81614
LIMIT,77570,SELL,998700,76,81615
MARKET,77571,BUY,0,39,81616
LIMIT,77572,BUY,998337,69,81617
LIMIT,77573,BUY,1001784,15,81618
LIMIT,77574,BUY,1000520,44,81619
LIMIT,77575,SELL,999835,21,81620
LIMIT,77576,SELL,1000870,94,81621
LIMIT,77577,BUY,1000002,69,81622
MARKET,77578,BUY,0,49,81623
LIMIT,77579,BUY,999465,100,81624
LIMIT,77580,BUY,1000890,6,81625
LIMIT,77581,BUY,1000810,46,81626
LIMIT,77582,BUY,1000870,32,81627
LIMIT,77583,BUY,1000953,29,81628
MARKET,77584,BUY,0,31,81629
LIMIT,77585,SELL,1001384,15,81630
LIMIT,77586,SELL,1000782,67,81631
LIMIT,77587,BUY,1000831,88,81632
LIMIT,77588,BUY,1000375,44,81633
LIMIT,77589,BUY,999047,6,81634
CANCEL,40358,BUY,0,0,81635
LIMIT,77590,SELL,1001685,34,81636
LIMIT,77591,SELL,999061,27,81637
LIMIT,77592,SELL,1000635,8,81638
LIMIT,77593,SELL,999823,32,81639
LIMIT,77594,SELL,1001799,44,81640
LIMIT,77595,SELL,999618,61,81641
LIMIT,77596,BUY,1000926,66,81642
MARKET,77597,BUY,0,19,81643
MARKET,77598,SELL,0,45,81644
LIMIT,77599,BUY,999205,75,81645
LIMIT,77600,BUY,998981,37,81646
MARKET,77601,BUY,0,3,81647
LIMIT,77602,SELL,1001814,1,81648
LIMIT,77603,SELL,998925,72,81649
LIMIT,77604,BUY,1000943,29,81650
LIMIT,77605,BUY,1000611,92,81651
LIMIT,77606,SELL,998097,80,81652
LIMIT,77607,BUY,999607,2,81653
LIMIT,77608,SELL,998350,38,81654
LIMIT,77609,BUY,999724,41,81655
LIMIT,77610,SELL,1000803,70,81656
LIMIT,77611,SELL,1000881,58,81657
LIMIT,77612,SELL,999516,74,81658
LIMIT,77613,BUY,999491,61,81659
LIMIT,77614,BUY,1001621,98,81660
LIMIT,77615,SELL,1000707,84,81661
LIMIT,77616,BUY,999972,39,81662
LIMIT,77617,SELL,1000954,77,81663
LIMIT,77618,SELL,1000983,77,81664
LIMIT,77619,BUY,998063,50,81665
LIMIT,77620,BUY,1001844,6,81666
MARKET,77621,SELL,0,45,81667
MARKET,77622,SELL,0,24,81668
MARKET,77623,BUY,0,34,81669
LIMIT,77624,BUY,1000963,17,81670
LIMIT,77625,BUY,998681,52,81671
LIMIT,77626,SELL,998192,18,81672
LIMIT,77627,BUY,1000228,61,81673
LIMIT,77628,BUY,998117,36,81674
LIMIT,77629,SELL,1000671,48,81675
LIMIT,77630,BUY,999510,78,81676
LIMIT,77631,BUY,1000360,75,81677
LIMIT,77632,SELL,1001528,28,81678
LIMIT,77633,SELL,1001841,75,81679
LIMIT,77634,BUY,998040,86,81680
LIMIT,77635,BUY,1000958,36,81681
LIMIT,77636,BUY,999835,73,81682
LIMIT,77637,BUY,999179,32,81683
LIMIT,77638,BUY,1001100,80,81684
LIMIT,77639,SELL,998756,48,81685
LIMIT,77640,BUY,998711,65,81686
LIMIT,77641,BUY,1000591,95,81687
LIMIT,77642,BUY,1000280,71,81688
LIMIT,77643,SELL,999808,50,81689
LIMIT,77644,SELL,999948,63,81690
LIMIT,77645,BUY,999900,23,81691
LIMIT,77646,BUY,1001957,98,81692
LIMIT,77647,BUY,999799,34,81693
LIMIT,77648,SELL,999510,10,81694
LIMIT,77649,BUY,1000607,18,81695
LIMIT,77650,SELL,1000105,61,81696
MARKET,77651,SELL,0,4,81697
LIMIT,77652,SELL,1000341,57,81698
LIMIT,77653,BUY,1000102,92,81699
LIMIT,77654,SELL,999983,90,81700
LIMIT,77655,BUY,1000601,78,81701
LIMIT,77656,SELL,1001895,69,81702
LIMIT,77657,SELL,1001920,5,81703
LIMIT,77658,BUY,1001233,84,81704
MARKET,77659,BUY,0,22,81705
LIMIT,77660,SELL,998076,65,81706
LIMIT,77661,SELL,998312,74,81707
LIMIT,77662,BUY,1000868,4,81708
LIMIT,77663,SELL,998795,91,81709
LIMIT,77664,BUY,999781,36,81710
LIMIT,77665,SELL,998789,54,81711
MARKET,77666,BUY,0,4,81712
LIMIT,77667,SELL,1001777,14,81713
LIMIT,77668,SELL,998405,59,81714
MARKET,77669,BUY,0,5,81715
LIMIT,77670,SELL,999302,6,81716
LIMIT,77671,BUY,1001856,43,81717
LIMIT,77672,SELL,1001507,53,81718
LIMIT,77673,BUY,998988,38,81719
LIMIT,77674,SELL,998971,77,81720
LIMIT,77675,SELL,1001639,99,81721
LIMIT,77676,BUY,1000644,97,81722
LIMIT,77677,SELL,1000872,18,81723
CANCEL,12191,BUY,0,0,81724
LIMIT,77678,BUY,1000086,55,81725
LIMIT,77679,SELL,998469,38,81726
LIMIT,77680,SELL,1001385,24,81727
MARKET,77681,BUY,0,30,81728
LIMIT,77682,SELL,998501,33,81729
MARKET,77683,BUY,0,44,81730
LIMIT,77684,SELL,1000037,64,81731
LIMIT,77685,SELL,1001096,49,81732
LIMIT,77686,SELL,1001990,65,81733
LIMIT,77687,SELL,1000052,100,81734
LIMIT,77688,SELL,998831,32,81735
LIMIT,77689,SELL,1001013,92,81736
LIMIT,77690,BUY,1000610,100,81737
LIMIT,77691,BUY,1000164,59,81738
LIMIT,77692,SELL,1000124,7,81739
LIMIT,77693,SELL,999163,42,81740
LIMIT,77694,SELL,1001616,57,81741
LIMIT,77695,BUY,1000020,37,81742
LIMIT,77696,SELL,1001162,84,81743
CANCEL,26280,BUY,0,0,81744
LIMIT,77697,BUY,999066,12,81745
LIMIT,77698,SELL,1000044,73,81746
LIMIT,77699,BUY,1000950,98,81747
MARKET,77700,BUY,0,48,81748
LIMIT,77701,BUY,998822,81,81749
LIMIT,77702,SELL,999802,95,81750
LIMIT,77703,BUY,998508,24,81751
LIMIT,77704,BUY,1000865,89,81752
LIMIT,77705,BUY,998970,71,81753
LIMIT,77706,BUY,1001028,56,81754
MARKET,77707,SELL,0,50,81755
LIMIT,77708,SELL,998990,60,81756
LIMIT,77709,BUY,999240,50,81757
LIMIT,77710,BUY,1000562,67,81758
LIMIT,77711,BUY,1000703,29,81759
LIMIT,77712,SELL,1000605,33,81760
LIMIT,77713,BUY,999451,93,81761
MARKET,77714,BUY,0,13,81762
LIMIT,77715,BUY,999711,22,81763
LIMIT,77716,BUY,1000002,75,81764
LIMIT,77717,BUY,998880,1,81765
LIMIT,77718,SELL,998424,7,81766
LIMIT,77719,SELL,999238,65,81767
LIMIT,77720,BUY,1000293,9,81768
LIMIT,77721,SELL,998783,62,81769
LIMIT,77722,SELL,1001000,63,81770
MARKET,77723,SELL,0,6,81771
MARKET,77724,SELL,0,25,81772
LIMIT,77725,BUY,999076,95,81773
LIMIT,77726,SELL,998776,72,81774
LIMIT,77727,BUY,1000555,90,81775
MARKET,77728,SELL,0,2,81776
CANCEL,37668,BUY,0,0,81777
MARKET,77729,SELL,0,11,81778
LIMIT,77730,SELL,999661,75,81779
MARKET,77731,SELL,0,20,81780
LIMIT,77732,SELL,1001633,64,81781
LIMIT,77733,BUY,1001529,75,81782
LIMIT,77734,SELL,999969,16,81783
LIMIT,77735,SELL,1000067,99,81784
LIMIT,77736,BUY,999111,24,81785
MARKET,77737,BUY,0,11,81786
MARKET,77738,BUY,0,24,81787
LIMIT,77739,BUY,998556,30,81788
LIMIT,77740,SELL,998983,67,81789
LIMIT,77741,BUY,998716,54,81790
LIMIT,77742,SELL,1001986,84,81791
CANCEL,71574,BUY,0,0,81792
LIMIT,77743,SELL,998313,46,81793
LIMIT,77744,SELL,1000180,66,81794
LIMIT,77745,SELL,1001212,38,81795
LIMIT,77746,SELL,1001917,37,81796
MARKET,77747,BUY,0,12,81797
LIMIT,77748,BUY,999888,26,81798
LIMIT,77749,SELL,999984,76,81799
LIMIT,77750,SELL,998286,12,81800
LIMIT,77751,SELL,1001860,4,81801
LIMIT,77752,SELL,1001057,16,81802
MARKET,77753,SELL,0,33,81803
LIMIT,77754,BUY,999393,66,81804
LIMIT,77755,BUY,999072,54,81805
LIMIT,77756,SELL,1001212,48,81806
LIMIT,77757,SELL,1000860,54,81807
LIMIT,77758,BUY,999510,15,81808
MARKET,77759,BUY,0,46,81809
CANCEL,62221,BUY,0,0,81810
LIMIT,77760,BUY,999139,88,81811
MARKET,77761,SELL,0,8,81812
LIMIT,77762,BUY,1000310,96,81813
LIMIT,77763,SELL,999954,52,81814
LIMIT,77764,BUY,998863,20,81815
LIMIT,77765,BUY,999162,42,81816
LIMIT,77766,SELL,999826,13,81817
LIMIT,77767,BUY,998032,39,81818
LIMIT,77768,BUY,999239,30,81819
LIMIT,77769,BUY,1001519,91,81820
LIMIT,77770,BUY,1001227,47,81821
LIMIT,77771,BUY,998334,42,81822
LIMIT,77772,BUY,1000414,43,81823
LIMIT,77773,BUY,998157,63,81824
LIMIT,77774,BUY,1000650,31,81825
LIMIT,77775,SELL,999841,74,81826
LIMIT,77776,SELL,1000467,53,81827
LIMIT,77777,BUY,999488,45,81828
LIMIT,77778,BUY,1001710,33,81829
LIMIT,77779,SELL,1001719,67,81830
LIMIT,77780,SELL,999632,36,81831
LIMIT,77781,SELL,1000568,17,81832
LIMIT,77782,BUY,999905,69,81833
LIMIT,77783,SELL,999883,79,81834
LIMIT,77784,SELL,1000010,15,81835
LIMIT,77785,BUY,1001976,66,81836
LIMIT,77786,SELL,1001378,18,81837
LIMIT,77787,SELL,998434,97,81838
MARKET,77788,SELL,0,11,81839
CANCEL,9716,BUY,0,0,81840
LIMIT,77789,BUY,998546,77,81841
LIMIT,77790,BUY,998129,57,81842
LIMIT,77791,BUY,999797,14,81843
LIMIT,77792,SELL,999105,53,81844
LIMIT,77793,BUY,1000482,33,81845
LIMIT,77794,SELL,998949,28,81846
MARKET,77795,SELL,0,45,81847
LIMIT,77796,BUY,1001998,3,81848
LIMIT,77797,SELL,1001510,15,81849
LIMIT,77798,BUY,1001808,61,81850
LIMIT,77799,SELL,1000335,4,81851
LIMIT,77800,SELL,999840,79,81852
LIMIT,77801,SELL,998607,27,81853
LIMIT,77802,BUY,999755,5,81854
LIMIT,77803,BUY,1001629,78,81855
LIMIT,77804,SELL,1000403,61,81856
LIMIT,77805,BUY,999583,14,81857
LIMIT,77806,SELL,1001253,71,81858
LIMIT,77807,SELL,999301,64,81859
LIMIT,77808,SELL,998515,98,81860
LIMIT,77809,BUY,1001081,26,81861
LIMIT,77810,SELL,1000201,28,81862
LIMIT,77811,BUY,998748,77,81863
LIMIT,77812,SELL,999508,70,81864
CANCEL,20426,BUY,0,0,81865
LIMIT,77813,BUY,1000479,19,81866
LIMIT,77814,SELL,999944,67,81867
LIMIT,77815,BUY,998258,68,81868
MARKET,77816,SELL,0,46,81869
LIMIT,77817,SELL,1000313,50,81870
LIMIT,77818,BUY,1001137,8,81871
LIMIT,77819,SELL,1000234,94,81872
LIMIT,77820,SELL,998791,32,81873
LIMIT,77821,SELL,1001041,24,81874
LIMIT,77822,SELL,999057,22,81875
LIMIT,77823,SELL,998003,34,81876
LIMIT,77824,BUY,999031,32,81877
LIMIT,77825,BUY,999462,47,81878
LIMIT,77826,SELL,1000394,67,81879
CANCEL,25860,BUY,0,0,81880
LIMIT,77827,SELL,998254,79,81881
LIMIT,77828,BUY,999778,48,81882
LIMIT,77829,BUY,999524,49,81883
CANCEL,46638,BUY,0,0,81884
LIMIT,77830,BUY,1001273,67,81885
LIMIT,77831,SELL,999019,18,81886
LIMIT,77832,SELL,998112,87,81887
LIMIT,77833,SELL,999543,93,81888
LIMIT,77834,BUY,1000027,23,81889
LIMIT,77835,BUY,1000594,34,81890
LIMIT,77836,BUY,998425,41,81891
LIMIT,77837,SELL,998634,66,81892
LIMIT,77838,SELL,1000013,100,81893
LIMIT,77839,BUY,1001977,22,81894
LIMIT,77840,SELL,999982,51,81895
LIMIT,77841,SELL,998108,2,81896
LIMIT,77842,BUY,1001356,75,81897
LIMIT,77843,SELL,1000405,75,81898
LIMIT,77844,SELL,1000538,90,81899
LIMIT,77845,SELL,1001501,99,81900
LIMIT,77846,BUY,998778,60,81901
LIMIT,77847,SELL,999742,45,81902
LIMIT,77848,BUY,999788,22,81903
MARKET,77849,BUY,0,25,81904
LIMIT,77850,BUY,998590,95,81905
LIMIT,77851,SELL,1000796,8,81906
LIMIT,77852,SELL,999542,45,81907
LIMIT,77853,SELL,998195,87,81908
MARKET,77854,SELL,0,21,81909
LIMIT,77855,SELL,998931,66,81910
CANCEL,9097,BUY,0,0,81911
LIMIT,77856,SELL,998195,51,81912
LIMIT,77857,SELL,998357,99,81913
LIMIT,77858,SELL,1000820,87,81914
LIMIT,77859,SELL,999787,96,81915
LIMIT,77860,BUY,1001267,9,81916
LIMIT,77861,SELL,1000174,10,81917
LIMIT,77862,SELL,998622,55,81918
MARKET,77863,SELL,0,9,81919
LIMIT,77864,SELL,998870,7,81920
LIMIT,77865,BUY,999457,12,81921
LIMIT,77866,SELL,999066,14,81922
LIMIT,77867,BUY,1001621,46,81923
LIMIT,77868,BUY,1000061,9,81924
LIMIT,77869,BUY,999130,87,81925
LIMIT,77870,SELL,1001030,57,81926
LIMIT,77871,SELL,1001547,65,81927
LIMIT,77872,SELL,1001792,32,81928
LIMIT,77873,SELL,1001476,31,81929
LIMIT,77874,SELL,1001999,30,81930
LIMIT,77875,SELL,999594,84,81931
LIMIT,77876,SELL,998149,23,81932
LIMIT,77877,BUY,998936,22,81933
LIMIT,77878,SELL,999901,97,81934
LIMIT,77879,BUY,999385,79,81935
LIMIT,77880,BUY,1001383,81,81936
LIMIT,77881,SELL,1000154,21,81937
MARKET,77882,BUY,0,35,81938
LIMIT,77883,BUY,999601,45,81939
LIMIT,77884,SELL,1001999,44,81940
LIMIT,77885,SELL,998706,13,81941
LIMIT,77886,BUY,1000523,53,81942
LIMIT,77887,SELL,1001960,40,81943
LIMIT,77888,SELL,999521,25,81944
MARKET,77889,BUY,0,33,81945
LIMIT,77890,BUY,1000572,18,81946
LIMIT,77891,SELL,1001885,73,81947
LIMIT,77892,SELL,998642,86,81948
LIMIT,77893,SELL,1001078,58,81949
LIMIT,77894,BUY,999427,60,81950
MARKET,77895,SELL,0,25,81951
LIMIT,77896,SELL,998008,55,81952
LIMIT,77897,BUY,1001090,57,81953
LIMIT,77898,BUY,1001289,99,81954
LIMIT,77899,BUY,1000299,100,81955
LIMIT,77900,SELL,1001246,12,81956
LIMIT,77901,BUY,1000799,79,81957
LIMIT,77902,SELL,1001363,48,81958
LIMIT,77903,BUY,998898,26,81959
LIMIT,77904,SELL,1001069,90,81960
LIMIT,77905,SELL,1001771,60,81961
CANCEL,33193,BUY,0,0,81962
LIMIT,77906,BUY,1000582,22,81963
LIMIT,77907,BUY,999425,73,81964
MARKET,77908,SELL,0,31,81965
LIMIT,77909,BUY,1001146,42,81966
LIMIT,77910,SELL,999984,49,81967
LIMIT,77911,BUY,1000230,99,81968
CANCEL,22615,BUY,0,0,81969
LIMIT,77912,SELL,1000413,73,81970
LIMIT,77913,SELL,1000970,11,81971
MARKET,77914,SELL,0,23,81972
MARKET,77915,SELL,0,8,81973
LIMIT,77916,SELL,1001367,2,81974
LIMIT,77917,SELL,1000219,65,81975
LIMIT,77918,SELL,998657,80,81976
LIMIT,77919,BUY,1001168,54,81977
LIMIT,77920,SELL,998890,67,81978
CANCEL,40276,BUY,0,0,81979
LIMIT,77921,BUY,1000504,77,81980
LIMIT,77922,SELL,1000810,1,81981
LIMIT,77923,BUY,1000042,86,81982
LIMIT,77924,SELL,999661,99,81983
LIMIT,77925,SELL,999831,2,81984
LIMIT,77926,BUY,1000164,32,81985
LIMIT,77927,BUY,1000500,38,81986
MARKET,77928,BUY,0,44,81987
LIMIT,77929,SELL,998166,51,81988
LIMIT,77930,BUY,998586,73,81989
LIMIT,77931,SELL,999615,87,81990
LIMIT,77932,SELL,1000475,82,81991
LIMIT,77933,SELL,998003,27,81992
LIMIT,77934,SELL,999618,49,81993
LIMIT,77935,BUY,999179,66,81994
LIMIT,77936,BUY,1000483,47,81995
LIMIT,77937,BUY,999679,53,81996
MARKET,77938,SELL,0,22,81997
LIMIT,77939,SELL,1001136,99,81998
LIMIT,77940,BUY,998586,13,81999
LIMIT,77941,SELL,998748,97,82000
CANCEL,17372,BUY,0,0,82001
LIMIT,77942,SELL,998039,94,82002
LIMIT,77943,SELL,1000047,81,82003
LIMIT,77944,SELL,1000809,94,82004
LIMIT,77945,BUY,1001783,22,82005
LIMIT,77946,BUY,999484,82,82006
LIMIT,77947,SELL,1001313,43,82007
LIMIT,77948,SELL,998511,41,82008
LIMIT,77949,BUY,999577,53,82009
MARKET,77950,SELL,0,8,82010
MARKET,77951,SELL,0,4,82011
LIMIT,77952,SELL,999997,4,82012
LIMIT,77953,SELL,1000274,49,82013
MARKET,77954,BUY,0,9,82014
MARKET,77955,BUY,0,45,82015
LIMIT,77956,SELL,1001463,47,82016
LIMIT,77957,BUY,999211,21,82017
LIMIT,77958,SELL,1000194,87,82018
LIMIT,77959,BUY,1000941,84,82019
LIMIT,77960,SELL,1000745,67,82020
LIMIT,77961,BUY,1000941,43,82021
LIMIT,77962,BUY,999746,36,82022
LIMIT,77963,BUY,1000488,68,82023
MARKET,77964,BUY,0,35,82024
LIMIT,77965,BUY,998990,25,82025
LIMIT,77966,BUY,1000448,58,82026
LIMIT,77967,SELL,998877,99,82027
LIMIT,77968,BUY,1001147,89,82028
LIMIT,77969,BUY,1000332,24,82029
LIMIT,77970,SELL,1000876,88,82030
LIMIT,77971,SELL,1000858,59,82031
LIMIT,77972,SELL,1000753,96,82032
LIMIT,77973,SELL,999107,3,82033
LIMIT,77974,SELL,998469,12,82034
LIMIT,77975,SELL,999872,29,82035
LIMIT,77976,SELL,999659,78,82036
LIMIT,77977,BUY,1001905,58,82037
LIMIT,77978,BUY,999717,22,82038
LIMIT,77979,SELL,1000707,99,82039
LIMIT,77980,SELL,998159,89,82040
LIMIT,77981,SELL,1001251,12,82041
LIMIT,77982,BUY,1001627,95,82042
LIMIT,77983,SELL,999829,34,82043
LIMIT,77984,SELL,1000917,63,82044
LIMIT,77985,BUY,998734,71,82045
LIMIT,77986,BUY,1000266,42,82046
LIMIT,77987,SELL,998050,87,82047
MARKET,77988,SELL,0,5,82048
LIMIT,77989,SELL,1000897,99,82049
LIMIT,77990,SELL,1001595,84,82050
LIMIT,77991,BUY,998368,12,82051
LIMIT,77992,SELL,1000462,41,82052
LIMIT,77993,BUY,1000806,87,82053
MARKET,77994,BUY,0,26,82054
LIMIT,77995,BUY,1001440,31,82055
